ID,score
402,8.019319003030247
403,5.016129669781776
404,6.004335402770756
405,7.017604056444363
406,5.974485944130231
407,6.972691266666774
408,4.001398269697882
409,5.009922123051282
410,4.9839814082509415
411,6.004306588767878
412,3.950088392077692
413,5.9701129601467455
414,6.014256775439253
415,4.984808018837259
416,7.987977470567765
417,7.037144259636538
418,4.040323770247784
419,8.018993940916337
420,7.996080813929481
421,5.9855352167872535
422,3.0264061058260117
423,7.980464695552879
424,6.00360143122181
425,7.04121280952076
426,8.007232377699946
427,5.015940252124655
428,4.024230473078431
429,5.993568822141385
430,5.004605393797139
431,5.058476124349444
432,6.99088254918713
433,5.97268879593475
434,6.992330331485711
435,7.999835755379714
436,5.035556948481302
437,3.9921267670552676
438,7.036285107430765
439,6.046218744452251
440,6.066616577123434
441,6.9908302268917515
442,4.001665486421448
443,7.9692581665911195
444,5.95826018504261
445,5.0380978298978105
446,3.004597088776955
447,7.03674307846434
448,7.013265362607523
449,8.040085322134887
450,5.033334720345692
451,7.054263693568128
452,2.9716092648643473
453,8.03295925337274
454,7.986918601248885
455,4.010652856784014
456,7.0230324314021075
457,6.985264498718065
458,2.012319224844446
459,6.042740911554503
460,6.018144401713307
461,8.05209525306532
462,6.021536251503706
463,6.0114601214568015
464,6.048036613458737
465,2.0429529460609657
466,6.976244380131075
467,5.986229617804933
468,5.026043645064087
469,6.006115285777148
470,5.010477394355516
471,7.996246615731099
472,7.02623674022574
473,4.002051467154696
474,4.9962561993849075
475,4.014616294068249
476,3.975495039017641
477,2.991055860910387
478,3.0444286992339396
479,6.048591355682889
480,0.9642514486788443
481,4.996597690656124
482,3.961183235476674
483,6.006066343776408
484,7.997526726875878
485,3.023580127159749
486,6.015644582546405
487,7.971570062429658
488,9.036670640393892
489,8.032786020569826
490,7.047605449581781
491,4.996120732291994
492,7.013717333629094
493,3.997980984508025
494,2.011190480117241
495,6.014205633816965
496,7.0296932078443835
497,4.002646788530505
498,3.0283162974194657
499,7.999166584346666
500,6.002528702427716
501,2.0177491521085273
502,9.006166007288678
503,4.000936117214744
504,5.044562687319622
505,6.033689542422332
506,7.979397042993682
507,7.0269036596899515
508,7.011781774115855
509,8.04036944289556
510,6.002099602943438
511,6.040352446934518
512,5.984309823036603
513,8.023068328059695
514,4.009222588648186
515,7.0404954066485965
516,4.997274728086842
517,5.996128187305672
518,6.019506263503934
519,8.000732192300005
520,9.02514739488817
521,10.01483219557602
522,6.0024921855124065
523,6.000731622029223
524,5.982715241949984
525,4.0155414973740395
526,7.989843809660035
527,3.003804234343944
528,6.015500191162044
529,5.015192495651841
530,5.0522966821806845
531,5.010784623584397
532,6.002446568561242
533,8.022527196395924
534,1.998000118976977
535,5.9812353925828114
536,4.977100995459242
537,3.9898884637339957
538,4.983014886122535
539,5.021304541586023
540,3.0213841293773513
541,4.981437748731885
542,6.045445112199823
543,3.0049440735615662
544,4.008488459167686
545,6.987401831755714
546,5.02975622724909
547,6.055122937432732
548,6.008701417194103
549,7.986353815936202
550,4.030769467727621
551,8.974051980255862
552,7.017442456318047
553,4.042743014825568
554,4.001417838047899
555,5.001772857017599
556,2.013588314661503
557,8.010612940989766
558,4.025933378654579
559,8.975147239859892
560,7.044815498322849
561,3.0407405933808036
562,2.023361951839336
563,8.030239672354785
564,3.9848208400592453
565,7.042887064818873
566,6.99024248107207
567,6.036150578002888
568,5.038233109913767
569,5.989723737052467
570,6.988204273387237
571,4.979464555653106
572,5.991699491446262
573,3.9967325856178095
574,6.9427330272124514
575,5.009725108818856
576,4.033194833238492
577,4.029770827999976
578,6.024113776994078
579,4.049652165478942
580,2.9550347252331775
581,8.018679639826408
582,7.00090116051742
583,8.006950650478077
584,3.007317428492875
585,6.024949807770132
586,4.992913523075923
587,5.957292137242532
588,5.997217633641605
589,5.987643815742583
590,4.038120689686068
591,8.041493871347829
592,4.996558617045894
593,7.001589110076849
594,6.0134310909592745
595,5.015966968817889
596,6.027063553364719
597,6.040296121195325
598,2.0018226818802627
599,7.0080814589955365
600,8.001792154532433
601,9.004420738257066
602,4.017428844354537
603,6.0550358719244155
604,4.013311883091351
605,4.003621060448929
606,5.012828855843081
607,5.998818761721096
608,6.01535733105258
609,4.018596220548143
610,4.0295074473941845
611,7.027591586746963
612,3.9960515939691676
613,7.013744230849957
614,7.00644858324589
615,3.0250521002197397
616,1.0000232347555356
617,5.008475696344875
618,3.994013377089884
619,7.007302638709863
620,2.0028050863062097
621,4.009040675725121
622,6.033789828569135
623,6.013056472426415
624,8.029840867484912
625,7.034640430201648
626,8.994211331048605
627,4.995854544331013
628,4.987368576980661
629,8.968928600133522
630,5.991034701457308
631,4.015124632052493
632,5.020882625328461
633,3.0154824174584176
634,5.984374317975484
635,6.018388220362953
636,9.016935577295284
637,6.0149562312811735
638,8.012931543258777
639,4.992057540103644
640,5.016756460658998
641,6.982823443884372
642,3.9992619245140557
643,6.970513402019289
644,4.988121353644926
645,5.040566571153451
646,4.025716452195972
647,5.995407186533491
648,8.007997739211316
649,5.036811634803324
650,7.015198281642749
651,7.013941366964877
652,3.0244154006654624
653,5.992197089126268
654,6.968399631077974
655,6.997565338724538
656,7.020366211052123
657,4.997896299141871
658,7.998299906749496
659,5.990908127019341
660,5.025836201919621
661,4.999294151120824
662,7.028453039238977
663,4.010962748259057
664,4.999453793582766
665,8.00897716354046
666,4.981529797205053
667,4.983970706117811
668,5.982832202417376
669,6.007469436240619
670,6.025339410479683
671,7.9953050658910865
672,5.994221039792605
673,2.0074200125741215
674,7.021999273269676
675,6.007211690221096
676,4.063567050299424
677,6.968947890267858
678,6.995444591821439
679,8.025274094946859
680,4.9947318057549674
681,6.028417193680045
682,4.019166123268349
683,6.021283476116976
684,5.050920158974014
685,7.032921281312379
686,4.0330952308516
687,8.038759931014898
688,4.990868298605977
689,3.0400413078257906
690,8.013098054152138
691,8.00847354736955
692,6.997699607946263
693,5.007155509972279
694,7.014827127904677
695,7.978097944060856
696,4.008946435527645
697,6.978876252602695
698,5.964168407919235
699,6.0042984732826845
700,7.038425151911679
701,8.029443215125461
702,7.006279286371377
703,0.9462198988183836
704,6.012049749403332
705,3.042635489991156
706,5.994706096253187
707,6.045190579877703
708,7.023362487886078
709,4.965665776975519
710,6.018975249500232
711,5.022828843617987
712,4.028158142074147
713,7.016319478861751
714,7.005605567137732
715,6.008765524648464
716,4.985740978906031
717,5.020440637022128
718,2.015275769860837
719,3.000607843740156
720,9.038349780461473
721,8.002945750289882
722,7.042832462163374
723,3.0292257916156493
724,3.9781431884848293
725,5.063586513226091
726,5.01828633774971
727,8.041137127285314
728,7.023182136375869
729,5.986793851296589
730,3.9946487339859
731,5.960626762999631
732,6.976994127260752
733,6.006067198461487
734,3.036079255838446
735,9.02023416252178
736,5.991628710076048
737,5.985571837113379
738,4.99269772523677
739,5.006905011738367
740,5.005467266806815
741,4.038442599491216
742,4.983225175312135
743,6.019859778142257
744,7.054675910331952
745,4.035177135640099
746,6.987904863201733
747,7.9787028538228455
748,5.0180876481098995
749,7.048391274642875
750,6.0671292608100975
751,3.0266057474193104
752,6.977043591307432
753,8.971557620902164
754,7.007770009698783
755,7.994133071117602
756,5.039271911793788
757,5.02981159613145
758,4.010619898690458
759,9.034421968197746
760,3.0138045553480217
761,5.045006817919499
762,8.01598447114708
763,4.994102088993241
764,6.013591051397902
765,6.989384912865665
766,5.978522492347219
767,8.01070635715611
768,6.014129320417949
769,6.04202951521917
770,6.030473197281772
771,6.986127867099253
772,5.029625757313565
773,6.008851879893029
774,5.97659423363916
775,5.006311640878885
776,3.98244391635658
777,7.045175900752576
778,7.001226513755617
779,7.005468961058728
780,6.021474760768314
781,8.018150016109006
782,8.020800859092734
783,7.000429896088491
784,7.026249108626355
785,5.0309260914031455
786,6.995417019449745
787,4.998382255404158
788,7.994483774571896
789,5.007041117600239
790,3.9954095858666094
791,6.009378824837698
792,4.994974428552265
793,7.011216651757557
794,7.005815847640746
795,7.971365022488965
796,7.020435038977507
797,5.993853169036292
798,6.004612518042127
799,6.01031162447812
800,6.017008656582381
801,7.0019735527785825
802,6.975182690172968
803,5.019492975146209
804,7.017614318079226
805,6.00314729920237
806,2.980699970525298
807,6.009499713762398
808,5.995058193157199
809,6.003906687696263
810,7.0062824638027985
811,5.991051612243086
812,5.012360866376483
813,4.022034410572277
814,4.035089473710968
815,7.014236876712512
816,5.989584308995928
817,5.007537432772258
818,6.0323654850743145
819,6.988534856825194
820,3.0061939159492037
821,5.994273145965348
822,7.008895017375367
823,4.0095210432733275
824,6.010632372728046
825,3.040891594939238
826,3.0285439634631226
827,4.995388272771953
828,5.997724882408731
829,6.020836520041982
830,6.996073834030079
831,3.9765978187388558
832,4.972619344094204
833,6.994529121522217
834,8.03953293012819
835,4.027676486653179
836,4.049203994372231
837,5.986370720685349
838,3.011434175684534
839,4.006424319820442
840,4.022245088428785
841,3.046334715342956
842,6.009262896536799
843,8.0294780949864
844,5.000387269276811
845,4.005206117490281
846,5.981771387199809
847,4.01885648757541
848,6.009206493451634
849,7.0208057517707285
850,8.002791084042867
851,5.004889384960386
852,4.025593861510797
853,6.009010924122414
854,5.032379180341301
855,5.0082447653943065
856,7.992569650189985
857,5.03180992832189
858,7.033738809463332
859,3.065732496494557
860,5.047628027564156
861,2.9656408041516427
862,5.009002108260565
863,6.0159285269117815
864,5.008370919042874
865,8.99623407029553
866,5.0249890699308475
867,7.016389708577702
868,3.0154816680812955
869,4.0129040410822
870,3.0247902463293155
871,5.0229207771187285
872,7.010036082525039
873,5.973724158463343
874,8.031599953115157
875,4.996844257267037
876,4.9786183985012595
877,3.019644544992432
878,4.013286102616879
879,4.997018662476149
880,8.017312285542847
881,3.0029268282504646
882,7.004531903839571
883,6.014486035610777
884,4.988188558312572
885,5.022830212147269
886,6.994699455998825
887,6.085777182003123
888,4.012665398790955
889,3.010761026816757
890,5.026964349653155
891,6.005119656436028
892,6.007442624982869
893,1.960317124368818
894,4.036872040032449
895,7.993961841610709
896,5.007988917520255
897,6.024382654076268
898,6.025281608423425
899,4.9671289888959445
900,4.004173311776515
901,4.993110293624351
902,8.940625528263887
903,6.041603020629088
904,5.00022417565881
905,2.978656608605947
906,8.039259444274935
907,5.058672727603286
908,7.000331522280085
909,3.0431973516640665
910,2.034059340535286
911,7.060703120931038
912,6.986801724481059
913,7.024891828962642
914,7.029635667943297
915,4.002267339347296
916,6.999990650256403
917,5.007550727404387
918,4.996859068268742
919,4.995583402880217
920,5.032561680188932
921,6.024692852181219
922,8.015369447863721
923,5.97671126289353
924,7.052877720263704
925,7.983731512035169
926,4.976817069005988
927,3.9880947987753026
928,6.011603805504795
929,8.004094404422677
930,5.071910964059007
931,7.986511347006922
932,7.021441574868699
933,6.012825370078315
934,4.978591153042436
935,4.004897135726043
936,6.008178873922713
937,4.980203499935421
938,9.019849315308726
939,5.959480477309995
940,5.0270268151481075
941,4.03379996567335
942,5.010695462075513
943,7.004755291971288
944,5.012666127745829
945,3.9959358124527955
946,6.01643057122858
947,3.9420479580312295
948,5.012108336221009
949,2.998131044044353
950,4.977960708074946
951,7.986695493034484
952,6.99916016162692
953,1.9981233834535315
954,6.019937113388488
955,7.030643696508987
956,6.018172486040398
957,5.009346986661432
958,5.012961683795143
959,5.028940419015347
960,3.9802195648025074
961,4.9935621093765015
962,6.000129643778489
963,5.020322483675846
964,3.9662282554911346
965,5.0185314155473515
966,6.000975684996279
967,7.065940931740743
968,7.997872416286191
969,6.991101927673459
970,3.028285079625905
971,6.985910387424046
972,7.0112365721991825
973,5.022065569985907
974,6.9886774188076926
975,6.059018550890081
976,6.993536328320822
977,7.012033604264095
978,7.012506935465797
979,7.001272022647106
980,7.005907448167696
981,5.996751192218789
982,7.038040811928499
983,6.026269818476256
984,6.0219567706666215
985,5.015785201641276
986,5.986550598605224
987,3.0381027432843886
988,5.0328341447792155
989,4.994941608126434
990,6.0224050770775275
991,6.016786898222449
992,6.0176376379517516
993,3.9826865970387764
994,7.9993794298839696
995,7.0350385589819115
996,4.031793094240836
997,4.049628966928763
998,2.983429855664171
999,5.996444232324754
1000,6.988005888514641
1001,6.987474360787967
1002,4.032711934251978
1003,5.978553775936074
1004,8.001208907349248
1005,2.9898561171631934
1006,5.006418944205973
1007,8.03437850620299
1008,3.0533701287395068
1009,6.013889371061218
1010,7.013224527598031
1011,7.000596035140063
1012,6.997329179853985
1013,4.001847723449487
1014,5.026833847352895
1015,7.9998127847661795
1016,6.010566126150498
1017,2.977780523051007
1018,5.01943759520822
1019,6.972581144630829
1020,6.021331080060983
1021,5.005312655504827
1022,5.000222790866605
1023,8.007673488181128
1024,4.025241814621044
1025,5.041504517744571
1026,7.996854955524032
1027,7.017018800920747
1028,6.990750489902049
1029,6.989426623978785
1030,7.038813954754066
1031,5.004830808021834
1032,4.983663969514461
1033,7.024370511952552
1034,7.029678226494592
1035,8.012092061450927
1036,3.012783918760371
1037,4.974055460390613
1038,6.009615564328453
1039,6.990714589112111
1040,4.012334202887218
1041,7.046958554871078
1042,2.9947316839823026
1043,2.023601112494626
1044,2.9600781523529585
1045,5.008808392766378
1046,6.056817271214921
1047,3.9678145988117244
1048,5.001101585443249
1049,5.969316687382129
1050,7.006430804106517
1051,4.061562272511581
1052,6.019027330908911
1053,6.986820960396085
1054,1.0134960913869318
1055,8.030488818518705
1056,8.023246998841897
1057,6.007728532977145
1058,7.976447025632417
1059,5.044398576242047
1060,5.992657438370975
1061,7.002196653148704
1062,9.002073735645087
1063,6.950554205975158
1064,5.031790528298099
1065,6.985082192939208
1066,5.000474698261541
1067,6.957626535036341
1068,9.029715414556588
1069,7.017152696470602
1070,7.979361154014733
1071,4.982949310656319
1072,7.993599310412422
1073,3.002550143420416
1074,7.0090476638761885
1075,7.0083007965234625
1076,7.026319774009127
1077,7.01902372134055
1078,6.012583724877643
1079,7.0442917541676815
1080,3.9838092795313185
1081,6.023674359489905
1082,4.053292749585604
1083,5.001183050582954
1084,4.999050192112296
1085,4.010983998053723
1086,6.041680098303011
1087,4.983752436378999
1088,5.993823582582158
1089,7.98054676443183
1090,6.003444893778543
1091,7.982018195944555
1092,3.9981127402542227
1093,7.005976617300214
1094,8.009882033493259
1095,3.0279321552821137
1096,8.00857086916715
1097,5.052846625035261
1098,4.053036558675469
1099,6.983456434207836
1100,5.998926946345072
1101,7.006602232943979
1102,5.069454538530764
1103,2.990387926270665
1104,4.035325380750107
1105,7.002388103730154
1106,5.03445217940442
1107,6.018709495768602
1108,6.025651179265828
1109,6.994421341731849
1110,5.97049150344962
1111,4.000831474007582
1112,6.004013103506276
1113,4.008743517735096
1114,7.0130120354907595
1115,5.035519561450686
1116,3.980086123875662
1117,6.995019711517342
1118,5.0156494763559625
1119,4.992832495249611
1120,7.990447498027375
1121,7.030707280344064
1122,5.046558511192881
1123,6.007810268850542
1124,7.0424912408720335
1125,5.003653078262723
1126,8.022401873843387
1127,4.980093059669077
1128,5.993627969622166
1129,5.020947106388374
1130,3.0069607323936016
1131,7.979259490596591
1132,7.0198657892976515
1133,1.0002681326793714
1134,7.965335630803219
1135,7.020107832848566
1136,6.0191998514606615
1137,4.996129458140475
1138,4.983013304745594
1139,1.993806116032566
1140,9.013773986201992
1141,3.9795076921310084
1142,8.03424883170356
1143,4.0101221968818725
1144,3.968951286269008
1145,3.992663240006616
1146,5.005895588942305
1147,7.042850036551014
1148,6.025002514354221
1149,4.041060700522398
1150,3.9713796506363117
1151,6.007289087305959
1152,5.987938149287892
1153,5.020202176577022
1154,5.007677568628736
1155,4.989462654137345
1156,4.001489924979668
1157,6.980817247068318
1158,4.968241380231235
1159,6.033270155161213
1160,3.0433094903620534
1161,6.006061426591146
1162,5.990296118898986
1163,4.989232810163109
1164,5.992235836905362
1165,6.994906609539043
1166,7.002814662432514
1167,9.015644436874743
1168,8.041492492686313
1169,2.9746692884016244
1170,4.030384135813695
1171,6.046395083576339
1172,5.034152793288567
1173,5.0565871596685605
1174,6.951156989388002
1175,8.014290191257292
1176,5.0346323333612455
1177,8.037246293382436
1178,8.02148753874882
1179,4.006241119674357
1180,9.025544197738345
1181,5.004461321488676
1182,4.0158621671295665
1183,7.003121978518321
1184,6.974160239985427
1185,8.019631370422422
1186,4.010082411049134
1187,8.032306306719912
1188,8.009020577554956
1189,5.006744061770607
1190,6.012847663005772
1191,7.033187411238266
1192,6.012889836628749
1193,5.0040000529502455
1194,5.015860423447221
1195,5.983617805143265
1196,6.011018650330009
1197,4.974777721536199
1198,7.038789592321842
1199,5.998635250871913
1200,3.012886024398053
1201,3.01624077646349
1202,3.001980428340258
1203,5.976897900414568
1204,7.98314222419783
1205,7.990324388676427
1206,3.9647277109509886
1207,3.963107082467539
1208,3.9838470335892393
1209,5.027838145694959
1210,5.992141120444862
1211,5.9411589749069496
1212,7.03118729384956
1213,6.022713531656155
1214,2.0409887600821675
1215,5.002075016859688
1216,8.005695228170755
1217,2.9957169429080728
1218,3.996334748758386
1219,6.031328016804711
1220,7.019933671197357
1221,5.010481454547586
1222,6.052178441803952
1223,4.035978924637999
1224,4.017350964045118
1225,6.058832869030571
1226,6.003366023054858
1227,6.007693362507939
1228,5.066875067694956
1229,5.005082869806308
1230,3.013778949115736
1231,6.023523323080066
1232,7.005573267549654
1233,8.006844754911642
1234,6.977463032984356
1235,5.025289742370293
1236,7.01681510009302
1237,6.029491875396018
1238,5.989114776488746
1239,6.017408593873609
1240,7.0233343222966
1241,4.985886171910882
1242,6.9974654965005705
1243,4.047814198885117
1244,5.98985340575146
1245,4.0040474938318935
1246,3.0030801417078994
1247,6.004533695817118
1248,10.001847869646374
1249,7.976915533814057
1250,7.011830618010518
1251,4.011658002013761
1252,8.991120682483631
1253,6.001515281945278
1254,5.01296317804321
1255,5.994185313530434
1256,6.998476920236025
1257,3.995562960732572
1258,8.024932782415586
1259,4.971045684971608
1260,5.003629096845225
1261,5.0279037304139305
1262,6.031495127431291
1263,6.016703150420441
1264,6.020916422986084
1265,8.98029240421052
1266,1.9909728205570516
1267,6.016441620506145
1268,7.989547737469407
1269,6.95406392077171
1270,5.004129685245912
1271,3.9962104731660086
1272,7.008850370242186
1273,8.001144122064753
1274,7.025813004142529
1275,7.022825563448592
1276,5.021230257474601
1277,7.0188457665396236
1278,5.97866955419703
1279,4.012448567388909
1280,2.978796045194315
1281,5.973562089777189
1282,5.970746771337477
1283,8.018246145083106
1284,7.976277575633871
1285,6.005765895822944
1286,7.998858108829043
1287,4.980671307408137
1288,6.03154995406665
1289,4.019622443153564
1290,7.028233512491672
1291,5.016821133340846
1292,7.988974847929442
1293,5.015325294621329
1294,5.008409305722259
1295,7.03729740802262
1296,2.9594952351868367
1297,8.016087096196664
1298,8.018183426063407
1299,9.0547601481837
1300,8.01998128878468
1301,8.00016388622762
1302,5.025641576904078
1303,8.016462735999749
1304,4.006807665864671
1305,5.994942542843901
1306,4.98023989627569
1307,4.995430409616876
1308,5.009939424322445
1309,2.0143649458890347
1310,7.980015026735124
1311,6.043291294149698
1312,6.0174303233194015
1313,3.0029004221776723
1314,8.991386075564296
1315,8.014447085623361
1316,6.016283314911773
1317,9.00233102839845
1318,7.020096773509136
1319,7.011332443595125
1320,6.018050594019325
1321,2.98666095063374
1322,1.961658980048145
1323,6.019072381239323
1324,4.02359908167031
1325,2.010878356249099
1326,7.012172793818423
1327,5.997169252533683
1328,7.043516551275903
1329,6.9944886110806905
1330,5.995304966158178
1331,8.010011915004474
1332,5.010796063449272
1333,3.9990707207978926
1334,3.006193203463711
1335,9.000968368370183
1336,6.00255113707746
1337,4.971385532447642
1338,5.010307654834008
1339,3.9920520371293553
1340,6.04039472404687
1341,6.012725953337379
1342,7.994547519414223
1343,6.017202502500849
1344,3.0552557442397337
