ID,score
219,7.0
220,2.0
221,5.0
222,6.0
223,3.0
224,5.0
225,8.0
226,6.0
227,5.0
228,8.0
229,7.0
230,5.0
231,7.0
232,7.0
233,3.0
234,4.0
235,7.0
236,7.0
237,5.0
238,8.0
239,3.0
240,9.0
241,5.0
242,9.0
243,3.0
244,7.0
245,1.0
246,4.0
247,7.0
248,8.0
249,7.0
250,4.0
251,7.0
252,7.0
253,7.0
254,7.0
255,6.0
256,9.0
257,6.0
258,5.0
259,6.0
260,3.0
261,6.0
262,6.0
263,6.0
264,6.0
265,7.0
266,6.0
267,7.0
268,3.0
269,7.0
270,5.0
271,6.0
272,3.0
273,5.0
274,6.0
275,7.0
276,5.0
277,8.0
278,2.0
279,6.0
280,4.0
281,7.0
282,5.0
283,8.0
284,7.0
285,6.0
286,7.0
287,6.0
288,6.0
289,6.0
290,6.0
291,7.0
292,6.0
293,5.0
294,8.0
295,7.0
296,8.0
297,6.0
298,5.0
299,7.0
300,5.0
301,5.0
302,6.0
303,4.0
304,5.0
305,7.0
306,6.0
307,6.0
308,3.0
309,6.0
310,5.0
311,4.0
312,5.0
313,5.0
314,5.0
315,5.0
316,7.0
317,5.0
318,4.0
319,7.0
320,4.0
321,5.0
322,7.0
323,6.0
324,3.0
325,5.0
326,6.0
327,6.0
328,8.0
329,6.0
330,7.0
331,6.0
332,5.0
333,5.0
334,6.0
335,6.0
336,5.0
337,7.0
338,3.0
339,8.0
340,5.0
341,7.0
342,5.0
343,4.0
344,10.0
345,5.0
346,8.0
347,6.0
348,6.0
349,7.0
350,7.0
351,3.0
352,4.0
353,4.0
354,9.0
355,8.0
356,5.0
357,7.0
358,6.0
359,7.0
360,8.0
361,5.0
362,6.0
363,4.0
364,2.0
365,5.0
366,9.0
367,8.0
368,7.0
369,4.0
370,7.0
371,5.0
372,3.0
373,8.0
374,8.0
375,4.0
376,7.0
377,5.0
378,5.0
379,6.0
380,5.0
381,6.0
382,9.0
383,6.0
384,7.0
385,5.0
386,5.0
387,8.0
388,5.0
389,3.0
390,6.0
391,3.0
392,5.0
393,7.0
394,7.0
395,5.0
396,7.0
397,8.0
398,7.0
399,7.0
400,7.0
401,8.0
402,8.0
403,5.0
404,6.0
405,7.0
406,6.0
407,7.0
408,4.0
409,5.0
410,5.0
411,6.0
412,4.0
413,6.0
414,6.0
415,5.0
416,8.0
417,7.0
418,4.0
419,8.0
420,8.0
421,6.0
422,3.0
423,8.0
424,6.0
425,7.0
426,8.0
427,5.0
428,4.0
429,6.0
430,5.0
431,5.0
432,7.0
433,6.0
434,7.0
435,8.0
436,5.0
437,4.0
438,7.0
439,6.0
440,6.0
441,7.0
442,4.0
443,8.0
444,6.0
445,5.0
446,3.0
447,7.0
448,7.0
449,8.0
450,5.0
451,7.0
452,3.0
453,8.0
454,8.0
455,4.0
456,7.0
457,7.0
458,2.0
459,6.0
460,6.0
461,8.0
462,6.0
463,6.0
464,6.0
465,2.0
466,7.0
467,6.0
468,5.0
469,6.0
470,5.0
471,8.0
472,7.0
473,4.0
474,5.0
475,4.0
476,4.0
477,3.0
478,3.0
479,6.0
480,1.0
481,5.0
482,4.0
483,6.0
484,8.0
485,3.0
486,6.0
487,8.0
488,9.0
489,8.0
490,7.0
491,5.0
492,7.0
493,4.0
494,2.0
495,6.0
496,7.0
497,4.0
498,3.0
499,8.0
500,6.0
501,2.0
502,9.0
503,4.0
504,5.0
505,6.0
506,8.0
507,7.0
508,7.0
509,8.0
510,6.0
511,6.0
512,6.0
513,8.0
514,4.0
515,7.0
516,5.0
517,6.0
518,6.0
519,8.0
520,9.0
521,10.0
522,6.0
523,6.0
524,6.0
525,4.0
526,8.0
527,3.0
528,6.0
529,5.0
530,5.0
531,5.0
532,6.0
533,8.0
534,2.0
535,6.0
536,5.0
537,4.0
538,5.0
539,5.0
540,3.0
541,5.0
542,6.0
543,3.0
544,4.0
545,7.0
546,5.0
547,6.0
548,6.0
549,8.0
550,4.0
551,9.0
552,7.0
553,4.0
554,4.0
555,5.0
556,2.0
557,8.0
558,4.0
559,9.0
560,7.0
561,3.0
562,2.0
563,8.0
564,4.0
565,7.0
566,7.0
567,6.0
568,5.0
569,6.0
570,7.0
571,5.0
572,6.0
573,4.0
574,7.0
575,5.0
576,4.0
577,4.0
578,6.0
579,4.0
580,3.0
581,8.0
582,7.0
583,8.0
584,3.0
585,6.0
586,5.0
587,6.0
588,6.0
589,6.0
590,4.0
591,8.0
592,5.0
593,7.0
594,6.0
595,5.0
596,6.0
597,6.0
598,2.0
599,7.0
600,8.0
601,9.0
602,4.0
603,6.0
604,4.0
605,4.0
606,5.0
607,6.0
608,6.0
609,4.0
610,4.0
611,7.0
612,4.0
613,7.0
614,7.0
615,3.0
616,1.0
617,5.0
618,4.0
619,7.0
620,2.0
621,4.0
622,6.0
623,6.0
624,8.0
625,7.0
626,9.0
627,5.0
628,5.0
629,9.0
630,6.0
631,4.0
632,5.0
633,3.0
634,6.0
635,6.0
636,9.0
637,6.0
638,8.0
639,5.0
640,5.0
641,7.0
642,4.0
643,7.0
644,5.0
645,5.0
646,4.0
647,6.0
648,8.0
649,5.0
650,7.0
651,7.0
652,3.0
653,6.0
654,7.0
655,7.0
656,7.0
657,5.0
658,8.0
659,6.0
660,5.0
661,5.0
662,7.0
663,4.0
664,5.0
665,8.0
666,5.0
667,5.0
668,6.0
669,6.0
670,6.0
671,8.0
672,6.0
673,2.0
674,7.0
675,6.0
676,4.0
677,7.0
678,7.0
679,8.0
680,5.0
681,6.0
682,4.0
683,6.0
684,5.0
685,7.0
686,4.0
687,8.0
688,5.0
689,3.0
690,8.0
691,8.0
692,7.0
693,5.0
694,7.0
695,8.0
696,4.0
697,7.0
698,6.0
699,6.0
700,7.0
701,8.0
702,7.0
703,1.0
704,6.0
705,3.0
706,6.0
707,6.0
708,7.0
709,5.0
710,6.0
711,5.0
712,4.0
713,7.0
714,7.0
715,6.0
716,5.0
717,5.0
718,2.0
719,3.0
720,9.0
721,8.0
722,7.0
723,3.0
724,4.0
725,5.0
726,5.0
727,8.0
728,7.0
729,6.0
730,4.0
731,6.0
732,7.0
733,6.0
734,3.0
735,9.0
736,6.0
737,6.0
738,5.0
739,5.0
740,5.0
741,4.0
742,5.0
743,6.0
744,7.0
745,4.0
746,7.0
747,8.0
748,5.0
749,7.0
750,6.0
751,3.0
752,7.0
753,9.0
754,7.0
755,8.0
756,5.0
757,5.0
758,4.0
759,9.0
760,3.0
761,5.0
762,8.0
763,5.0
764,6.0
765,7.0
766,6.0
767,8.0
768,6.0
769,6.0
770,6.0
771,7.0
772,5.0
773,6.0
774,6.0
775,5.0
776,4.0
777,7.0
778,7.0
779,7.0
780,6.0
781,8.0
782,8.0
783,7.0
784,7.0
785,5.0
786,7.0
787,5.0
788,8.0
789,5.0
790,4.0
791,6.0
792,5.0
793,7.0
794,7.0
795,8.0
796,7.0
797,6.0
798,6.0
799,6.0
800,6.0
801,7.0
802,7.0
803,5.0
804,7.0
805,6.0
806,3.0
807,6.0
808,6.0
809,6.0
810,7.0
811,6.0
812,5.0
813,4.0
814,4.0
815,7.0
816,6.0
817,5.0
818,6.0
819,7.0
820,3.0
821,6.0
822,7.0
823,4.0
824,6.0
825,3.0
826,3.0
827,5.0
828,6.0
829,6.0
830,7.0
831,4.0
832,5.0
833,7.0
834,8.0
835,4.0
836,4.0
837,6.0
838,3.0
839,4.0
840,4.0
841,3.0
842,6.0
843,8.0
844,5.0
845,4.0
846,6.0
847,4.0
848,6.0
849,7.0
850,8.0
851,5.0
852,4.0
853,6.0
854,5.0
855,5.0
856,8.0
857,5.0
858,7.0
859,3.0
860,5.0
861,3.0
862,5.0
863,6.0
864,5.0
865,9.0
866,5.0
867,7.0
868,3.0
869,4.0
870,3.0
871,5.0
872,7.0
873,6.0
874,8.0
875,5.0
876,5.0
877,3.0
878,4.0
879,5.0
880,8.0
881,3.0
882,7.0
883,6.0
884,5.0
885,5.0
886,7.0
887,6.0
888,4.0
889,3.0
890,5.0
891,6.0
892,6.0
893,2.0
894,4.0
895,8.0
896,5.0
897,6.0
898,6.0
899,5.0
900,4.0
901,5.0
902,9.0
903,6.0
904,5.0
905,3.0
906,8.0
907,5.0
908,7.0
909,3.0
910,2.0
911,7.0
912,7.0
913,7.0
914,7.0
915,4.0
916,7.0
917,5.0
918,5.0
919,5.0
920,5.0
921,6.0
922,8.0
923,6.0
924,7.0
925,8.0
926,5.0
927,4.0
928,6.0
929,8.0
930,5.0
931,8.0
932,7.0
933,6.0
934,5.0
935,4.0
936,6.0
937,5.0
938,9.0
939,6.0
940,5.0
941,4.0
942,5.0
943,7.0
944,5.0
945,4.0
946,6.0
947,4.0
948,5.0
949,3.0
950,5.0
951,8.0
952,7.0
953,2.0
954,6.0
955,7.0
956,6.0
957,5.0
958,5.0
959,5.0
960,4.0
961,5.0
962,6.0
963,5.0
964,4.0
965,5.0
966,6.0
967,7.0
968,8.0
969,7.0
970,3.0
971,7.0
972,7.0
973,5.0
974,7.0
975,6.0
976,7.0
977,7.0
978,7.0
979,7.0
980,7.0
981,6.0
982,7.0
983,6.0
984,6.0
985,5.0
986,6.0
987,3.0
988,5.0
989,5.0
990,6.0
991,6.0
992,6.0
993,4.0
994,8.0
995,7.0
996,4.0
997,4.0
998,3.0
999,6.0
1000,7.0
1001,7.0
1002,4.0
1003,6.0
1004,8.0
1005,3.0
1006,5.0
1007,8.0
1008,3.0
1009,6.0
1010,7.0
1011,7.0
1012,7.0
1013,4.0
1014,5.0
1015,8.0
1016,6.0
1017,3.0
1018,5.0
1019,7.0
1020,6.0
1021,5.0
1022,5.0
1023,8.0
1024,4.0
1025,5.0
1026,8.0
1027,7.0
1028,7.0
1029,7.0
1030,7.0
1031,5.0
1032,5.0
1033,7.0
1034,7.0
1035,8.0
1036,3.0
1037,5.0
1038,6.0
1039,7.0
1040,4.0
1041,7.0
1042,3.0
1043,2.0
1044,3.0
1045,5.0
1046,6.0
1047,4.0
1048,5.0
1049,6.0
1050,7.0
1051,4.0
1052,6.0
1053,7.0
1054,1.0
1055,8.0
1056,8.0
1057,6.0
1058,8.0
1059,5.0
1060,6.0
1061,7.0
1062,9.0
1063,7.0
1064,5.0
1065,7.0
1066,5.0
1067,7.0
1068,9.0
1069,7.0
1070,8.0
1071,5.0
1072,8.0
1073,3.0
1074,7.0
1075,7.0
1076,7.0
1077,7.0
1078,6.0
1079,7.0
1080,4.0
1081,6.0
1082,4.0
1083,5.0
1084,5.0
1085,4.0
1086,6.0
1087,5.0
1088,6.0
1089,8.0
1090,6.0
1091,8.0
1092,4.0
1093,7.0
1094,8.0
1095,3.0
1096,8.0
1097,5.0
1098,4.0
1099,7.0
1100,6.0
1101,7.0
1102,5.0
1103,3.0
1104,4.0
1105,7.0
1106,5.0
1107,6.0
1108,6.0
1109,7.0
1110,6.0
1111,4.0
1112,6.0
1113,4.0
1114,7.0
1115,5.0
1116,4.0
1117,7.0
1118,5.0
1119,5.0
1120,8.0
1121,7.0
1122,5.0
1123,6.0
1124,7.0
1125,5.0
1126,8.0
1127,5.0
1128,6.0
1129,5.0
1130,3.0
1131,8.0
1132,7.0
1133,1.0
1134,8.0
1135,7.0
1136,6.0
1137,5.0
1138,5.0
1139,2.0
1140,9.0
1141,4.0
1142,8.0
1143,4.0
1144,4.0
1145,4.0
1146,5.0
1147,7.0
1148,6.0
1149,4.0
1150,4.0
1151,6.0
1152,6.0
1153,5.0
1154,5.0
1155,5.0
1156,4.0
1157,7.0
1158,5.0
1159,6.0
1160,3.0
1161,6.0
1162,6.0
1163,5.0
1164,6.0
1165,7.0
1166,7.0
1167,9.0
1168,8.0
1169,3.0
1170,4.0
1171,6.0
1172,5.0
1173,5.0
1174,7.0
1175,8.0
1176,5.0
1177,8.0
1178,8.0
1179,4.0
1180,9.0
1181,5.0
1182,4.0
1183,7.0
1184,7.0
1185,8.0
1186,4.0
1187,8.0
1188,8.0
1189,5.0
1190,6.0
1191,7.0
1192,6.0
1193,5.0
1194,5.0
1195,6.0
1196,6.0
1197,5.0
1198,7.0
1199,6.0
1200,3.0
1201,3.0
1202,3.0
1203,6.0
1204,8.0
1205,8.0
1206,4.0
1207,4.0
1208,4.0
1209,5.0
1210,6.0
1211,6.0
1212,7.0
1213,6.0
1214,2.0
1215,5.0
1216,8.0
1217,3.0
1218,4.0
1219,6.0
1220,7.0
1221,5.0
1222,6.0
1223,4.0
1224,4.0
1225,6.0
1226,6.0
1227,6.0
1228,5.0
1229,5.0
1230,3.0
1231,6.0
1232,7.0
1233,8.0
1234,7.0
1235,5.0
1236,7.0
1237,6.0
1238,6.0
1239,6.0
1240,7.0
1241,5.0
1242,7.0
1243,4.0
1244,6.0
1245,4.0
1246,3.0
1247,6.0
1248,10.0
1249,8.0
1250,7.0
1251,4.0
1252,9.0
1253,6.0
1254,5.0
1255,6.0
1256,7.0
1257,4.0
1258,8.0
1259,5.0
1260,5.0
1261,5.0
1262,6.0
1263,6.0
1264,6.0
1265,9.0
1266,2.0
1267,6.0
1268,8.0
1269,7.0
1270,5.0
1271,4.0
1272,7.0
1273,8.0
1274,7.0
1275,7.0
1276,5.0
1277,7.0
1278,6.0
1279,4.0
1280,3.0
1281,6.0
1282,6.0
1283,8.0
1284,8.0
1285,6.0
1286,8.0
1287,5.0
1288,6.0
1289,4.0
1290,7.0
1291,5.0
1292,8.0
1293,5.0
1294,5.0
1295,7.0
1296,3.0
1297,8.0
1298,8.0
1299,9.0
1300,8.0
1301,8.0
1302,5.0
1303,8.0
1304,4.0
1305,6.0
1306,5.0
1307,5.0
1308,5.0
1309,2.0
1310,8.0
1311,6.0
1312,6.0
1313,3.0
1314,9.0
1315,8.0
1316,6.0
1317,9.0
1318,7.0
1319,7.0
1320,6.0
1321,3.0
1322,2.0
1323,6.0
1324,4.0
1325,2.0
1326,7.0
1327,6.0
1328,7.0
1329,7.0
1330,6.0
1331,8.0
1332,5.0
1333,4.0
1334,3.0
1335,9.0
1336,6.0
1337,5.0
1338,5.0
1339,4.0
1340,6.0
1341,6.0
1342,8.0
1343,6.0
1344,3.0
1345,5.0
1346,5.0
1347,8.0
1348,4.0
1349,5.0
1350,5.0
1351,9.0
1352,5.0
1353,5.0
1354,7.0
1355,5.0
1356,5.0
1357,8.0
1358,3.0
1359,5.0
1360,4.0
1361,4.0
1362,5.0
1363,8.0
1364,5.0
1365,8.0
1366,7.0
1367,8.0
1368,8.0
1369,6.0
1370,7.0
1371,6.0
1372,6.0
1373,8.0
1374,6.0
1375,7.0
1376,5.0
1377,7.0
1378,4.0
1379,3.0
1380,6.0
1381,4.0
1382,7.0
1383,3.0
1384,5.0
1385,8.0
1386,4.0
1387,6.0
1388,3.0
1389,6.0
1390,5.0
1391,5.0
1392,5.0
1393,8.0
1394,8.0
1395,6.0
1396,4.0
1397,5.0
1398,6.0
1399,2.0
1400,4.0
1401,6.0
1402,6.0
1403,3.0
1404,7.0
1405,7.0
1406,8.0
1407,4.0
1408,9.0
1409,5.0
1410,7.0
1411,4.0
1412,5.0
1413,7.0
1414,5.0
1415,5.0
1416,7.0
1417,5.0
1418,7.0
1419,3.0
1420,7.0
1421,5.0
1422,8.0
1423,6.0
1424,7.0
1425,9.0
1426,8.0
1427,7.0
1428,5.0
1429,6.0
1430,6.0
1431,5.0
1432,4.0
1433,1.0
1434,8.0
1435,5.0
1436,2.0
1437,3.0
1438,8.0
1439,5.0
1440,3.0
1441,5.0
1442,5.0
1443,7.0
1444,7.0
1445,4.0
1446,5.0
1447,2.0
1448,4.0
1449,8.0
1450,5.0
1451,6.0
1452,6.0
1453,4.0
1454,9.0
1455,6.0
1456,4.0
1457,6.0
1458,5.0
1459,6.0
1460,6.0
1461,3.0
1462,5.0
1463,4.0
1464,7.0
1465,3.0
1466,7.0
1467,3.0
1468,5.0
1469,4.0
1470,5.0
1471,7.0
1472,4.0
1473,7.0
1474,5.0
1475,4.0
1476,6.0
1477,8.0
1478,8.0
1479,2.0
1480,7.0
1481,6.0
1482,6.0
1483,1.0
1484,7.0
1485,8.0
1486,5.0
1487,6.0
1488,6.0
1489,6.0
1490,6.0
1491,6.0
1492,4.0
1493,8.0
1494,5.0
1495,7.0
1496,5.0
1497,3.0
1498,7.0
1499,4.0
1500,7.0
1501,5.0
1502,6.0
1503,6.0
1504,8.0
1505,4.0
1506,4.0
1507,7.0
1508,4.0
1509,2.0
1510,7.0
1511,5.0
1512,5.0
1513,4.0
1514,6.0
1515,4.0
1516,3.0
1517,3.0
1518,9.0
1519,5.0
1520,9.0
1521,8.0
1522,7.0
1523,5.0
1524,4.0
1525,8.0
1526,5.0
1527,9.0
1528,7.0
1529,7.0
1530,3.0
1531,6.0
1532,5.0
1533,5.0
1534,4.0
1535,4.0
1536,7.0
1537,5.0
1538,9.0
1539,8.0
1540,6.0
1541,6.0
1542,6.0
1543,6.0
1544,4.0
1545,4.0
1546,5.0
1547,4.0
1548,8.0
1549,5.0
1550,8.0
1551,4.0
1552,8.0
1553,5.0
1554,7.0
1555,8.0
1556,5.0
1557,6.0
1558,4.0
1559,4.0
1560,6.0
1561,3.0
1562,7.0
1563,5.0
1564,7.0
1565,4.0
1566,5.0
1567,4.0
1568,3.0
1569,7.0
1570,4.0
1571,9.0
1572,3.0
1573,5.0
1574,5.0
1575,7.0
1576,6.0
1577,6.0
1578,4.0
1579,4.0
1580,4.0
1581,6.0
1582,8.0
1583,7.0
1584,6.0
1585,4.0
1586,6.0
1587,4.0
1588,7.0
1589,6.0
1590,7.0
1591,6.0
1592,3.0
1593,6.0
1594,7.0
1595,5.0
1596,8.0
1597,5.0
1598,5.0
1599,5.0
1600,5.0
1601,6.0
1602,7.0
1603,7.0
1604,6.0
1605,5.0
1606,7.0
1607,4.0
1608,8.0
1609,6.0
1610,6.0
1611,6.0
1612,8.0
1613,8.0
1614,6.0
1615,4.0
1616,7.0
1617,6.0
1618,4.0
1619,7.0
1620,5.0
1621,7.0
1622,7.0
1623,3.0
1624,6.0
1625,6.0
1626,7.0
1627,6.0
1628,1.0
1629,6.0
1630,7.0
1631,8.0
1632,3.0
1633,6.0
1634,5.0
1635,5.0
1636,4.0
1637,4.0
1638,3.0
1639,3.0
1640,5.0
1641,6.0
1642,6.0
1643,4.0
1644,5.0
1645,3.0
1646,6.0
1647,3.0
1648,7.0
1649,8.0
1650,5.0
1651,3.0
1652,9.0
1653,3.0
1654,9.0
1655,4.0
1656,9.0
1657,6.0
1658,6.0
1659,2.0
1660,3.0
1661,6.0
1662,4.0
1663,3.0
1664,7.0
1665,9.0
1666,6.0
1667,1.0
1668,4.0
1669,5.0
1670,5.0
1671,6.0
1672,7.0
1673,3.0
1674,6.0
1675,6.0
1676,6.0
1677,9.0
1678,6.0
1679,9.0
1680,8.0
1681,8.0
1682,6.0
1683,7.0
1684,5.0
1685,6.0
1686,7.0
1687,5.0
1688,4.0
1689,5.0
1690,9.0
1691,6.0
1692,8.0
1693,3.0
1694,5.0
1695,5.0
1696,5.0
1697,6.0
1698,7.0
1699,5.0
1700,6.0
1701,7.0
1702,4.0
1703,7.0
1704,9.0
1705,5.0
1706,7.0
1707,8.0
1708,7.0
1709,6.0
1710,7.0
1711,6.0
1712,4.0
1713,5.0
1714,6.0
1715,8.0
1716,5.0
1717,3.0
1718,6.0
1719,6.0
1720,7.0
1721,3.0
1722,7.0
1723,6.0
1724,8.0
1725,7.0
1726,6.0
1727,8.0
1728,5.0
1729,4.0
1730,7.0
1731,9.0
1732,9.0
1733,4.0
1734,7.0
1735,7.0
1736,7.0
1737,5.0
1738,6.0
1739,7.0
1740,9.0
1741,8.0
1742,5.0
1743,9.0
1744,3.0
1745,6.0
1746,7.0
1747,9.0
1748,6.0
1749,3.0
1750,7.0
1751,5.0
1752,5.0
1753,4.0
1754,5.0
1755,4.0
1756,4.0
1757,5.0
1758,6.0
1759,6.0
1760,6.0
1761,5.0
1762,8.0
1763,5.0
1764,5.0
1765,6.0
1766,6.0
1767,8.0
1768,5.0
1769,7.0
1770,3.0
1771,6.0
1772,8.0
1773,6.0
1774,6.0
1775,4.0
1776,3.0
1777,6.0
1778,7.0
1779,6.0
1780,6.0
1781,9.0
1782,9.0
1783,4.0
1784,5.0
1785,8.0
1786,6.0
1787,6.0
1788,5.0
1789,7.0
1790,4.0
1791,5.0
1792,5.0
1793,7.0
1794,9.0
1795,7.0
1796,7.0
1797,6.0
1798,6.0
1799,4.0
1800,3.0
1801,7.0
1802,4.0
1803,6.0
1804,6.0
1805,4.0
1806,8.0
1807,8.0
1808,8.0
1809,8.0
1810,2.0
1811,6.0
1812,5.0
1813,9.0
1814,6.0
1815,5.0
1816,6.0
1817,4.0
1818,6.0
1819,7.0
1820,6.0
1821,7.0
1822,6.0
1823,2.0
1824,4.0
1825,7.0
1826,7.0
1827,5.0
1828,6.0
1829,4.0
1830,8.0
1831,8.0
1832,5.0
1833,4.0
1834,5.0
1835,8.0
1836,7.0
1837,3.0
1838,8.0
1839,6.0
1840,7.0
1841,9.0
1842,9.0
1843,5.0
1844,9.0
1845,3.0
1846,5.0
1847,4.0
1848,7.0
1849,4.0
1850,2.0
1851,7.0
1852,3.0
1853,4.0
1854,9.0
1855,7.0
1856,5.0
1857,3.0
1858,3.0
1859,5.0
1860,5.0
1861,6.0
1862,6.0
1863,6.0
1864,3.0
1865,7.0
1866,5.0
1867,7.0
1868,7.0
1869,8.0
1870,5.0
1871,7.0
1872,6.0
1873,6.0
1874,8.0
1875,1.0
1876,9.0
1877,5.0
1878,5.0
1879,5.0
1880,8.0
1881,6.0
1882,2.0
1883,8.0
1884,5.0
1885,7.0
1886,5.0
1887,4.0
1888,7.0
1889,9.0
1890,6.0
1891,2.0
1892,6.0
1893,5.0
1894,5.0
1895,8.0
1896,5.0
1897,6.0
1898,9.0
1899,8.0
1900,8.0
1901,5.0
1902,8.0
1903,7.0
1904,6.0
1905,7.0
1906,6.0
1907,6.0
1908,5.0
1909,4.0
1910,3.0
1911,4.0
1912,3.0
1913,1.0
1914,4.0
1915,7.0
1916,4.0
1917,7.0
1918,4.0
1919,4.0
1920,8.0
1921,7.0
1922,9.0
1923,6.0
1924,3.0
1925,9.0
1926,5.0
1927,5.0
1928,6.0
1929,5.0
1930,4.0
1931,5.0
1932,8.0
1933,5.0
1934,8.0
1935,4.0
1936,6.0
1937,7.0
1938,7.0
1939,7.0
1940,2.0
1941,6.0
1942,6.0
1943,2.0
1944,6.0
1945,6.0
1946,7.0
1947,5.0
1948,4.0
1949,4.0
1950,5.0
1951,7.0
1952,3.0
1953,2.0
1954,6.0
1955,5.0
1956,5.0
1957,4.0
1958,8.0
1959,8.0
1960,4.0
1961,6.0
1962,7.0
1963,4.0
1964,9.0
1965,6.0
1966,5.0
1967,5.0
1968,7.0
1969,7.0
1970,4.0
1971,6.0
1972,5.0
1973,6.0
1974,5.0
1975,6.0
1976,5.0
1977,8.0
1978,5.0
1979,6.0
1980,3.0
1981,5.0
1982,6.0
1983,3.0
1984,6.0
1985,7.0
1986,7.0
1987,4.0
1988,9.0
1989,8.0
1990,8.0
1991,5.0
1992,8.0
1993,5.0
1994,5.0
1995,5.0
1996,5.0
1997,5.0
1998,5.0
1999,6.0
2000,6.0
2001,4.0
2002,5.0
2003,4.0
2004,3.0
2005,9.0
2006,5.0
2007,5.0
2008,8.0
2009,5.0
2010,5.0
2011,6.0
2012,5.0
2013,5.0
2014,5.0
2015,5.0
2016,8.0
2017,7.0
2018,5.0
2019,5.0
2020,6.0
2021,7.0
2022,3.0
2023,5.0
2024,6.0
2025,7.0
2026,9.0
2027,6.0
2028,5.0
2029,7.0
2030,3.0
2031,8.0
2032,9.0
2033,7.0
2034,6.0
2035,7.0
2036,5.0
2037,3.0
2038,7.0
2039,5.0
2040,6.0
2041,5.0
2042,7.0
2043,3.0
2044,7.0
2045,5.0
2046,6.0
2047,8.0
2048,4.0
2049,4.0
2050,6.0
2051,5.0
2052,6.0
2053,4.0
2054,4.0
2055,7.0
2056,6.0
2057,5.0
2058,8.0
2059,7.0
2060,6.0
2061,5.0
2062,5.0
2063,4.0
2064,9.0
2065,3.0
2066,6.0
2067,7.0
2068,5.0
2069,6.0
2070,9.0
2071,6.0
2072,5.0
2073,5.0
2074,5.0
2075,6.0
2076,7.0
2077,5.0
2078,4.0
2079,7.0
2080,5.0
2081,7.0
2082,8.0
2083,5.0
2084,5.0
2085,1.0
2086,7.0
2087,5.0
2088,1.0
2089,7.0
2090,5.0
2091,6.0
2092,7.0
2093,4.0
2094,6.0
2095,4.0
2096,8.0
2097,5.0
2098,4.0
2099,6.0
2100,6.0
2101,5.0
2102,7.0
2103,6.0
2104,4.0
2105,6.0
2106,7.0
2107,7.0
2108,7.0
2109,8.0
2110,5.0
2111,7.0
2112,8.0
2113,7.0
2114,7.0
2115,4.0
2116,9.0
2117,7.0
2118,6.0
2119,5.0
2120,3.0
2121,2.0
2122,8.0
2123,4.0
2124,5.0
2125,6.0
2126,7.0
2127,5.0
2128,8.0
2129,5.0
2130,4.0
2131,7.0
2132,5.0
2133,6.0
2134,4.0
2135,6.0
2136,6.0
2137,5.0
2138,4.0
2139,4.0
2140,2.0
2141,6.0
